category,alcohol_100g,brands,brands_tags,carbohydrates_100g,categories,categories_tags,code,countries,countries_tags,energy-kcal_100g,energy-kj_100g,fat_100g,fiber_100g,ingredients_text,no_nutrition_data,nova_group,nutriscore_grade,nutriscore_score,origins,origins_tags,product_name,proteins_100g,quantity,salt_100g,saturated-fat_100g,serving_size,sodium_100g,sugars_100g,fruits-vegetables-nuts_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-a_100g,vitamin-d_100g,iron_100g,calcium_100g,pantothenic-acid_100g,vitamin-pp_100g,potassium_100g,fruits-vegetables-nuts-dried_100g,caffeine_100g,vitamin-b12_100g,vitamin-c_100g
snacks,,The Collective,['the-collective'],11.8,"Dairies, Fermented foods, Snacks, Desserts, Fermented milk products, Sweet snacks, Confectioneries, Dairy desserts, Fermented dairy desserts, Fermented dairy desserts with fruits, Yogurts, Fruit yogurts","['en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:confectioneries', 'en:dairy-desserts', 'en:fermented-dairy-desserts', 'en:fermented-dairy-desserts-with-fruits', 'en:yogurts', 'en:fruit-yogurts']",5014067332474,en:fr,['en:france'],106.0,,4.7,,"LIVE YOGHURT* (MILK) (86%), MANGO PUREE (5%), SUGAR, HONEY, CORNFLOUR, NATURAL FLAVOURING, GELLING AGENT (FRUIT PECTIN), ACIDITY REGULATOR (CITRIC ACID). *CONTAINS CULTURES:",,4.0,c,3,,,Gourmet Mango Yoghurt,4.5,450 g,0.1,3.0,,0.04,10.8,,,,,,,,,,,,,,
snacks,,Ricola,['ricola'],97.0,"Snacks, Snacks sucrés, Confiseries, Bonbons","['en:snacks', 'en:sweet-snacks', 'en:confectioneries', 'en:candies']",7610700009888,France,['en:france'],238.0,994.0,0.0,,"Édulcorant (isomalt), acidifiant (acide citrique), extraits de thé vert, de menthe (mentha piperita citrata) et du mélange de 13 plantes Ricola (1,5%), concentré de jus de citron vert (0,3%), arôme naturel, extrait-couleur de spiruline, vitamine C, édulcorant (glycosides de stéviol), menthol.",,4.0,b,2,,[],Bonbons aux plantes,0.0,50 g,0.03,0.0,,0.012,0.0,,,,,,,,,,,,,,0.06
snacks,,stockwell,['stockwell'],67.8,"Snacks, Breakfasts, Sweet snacks, Biscuits and cakes, Biscuits, Dry biscuits, Breakfast biscuit","['en:snacks', 'en:breakfasts', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:dry-biscuits', 'en:breakfast-biscuit']",5057753083922,"Ireland, Germany","['en:germany', 'en:ireland']",359.0,1518.0,2.3,8.0,"Wheat (95%), Barley Malt Extract, Sugar, Salt, Niacin, Iron, Thiamin, Riboflavin, Folic Acid",,3.0,a,-5,,,wheat biscuits,12.7,432,0.23,0.5,,0.092,3.0,,,,,,,,,,,,,,
snacks,,"Croco,",['croco'],60.0,"Snacks, en:Amuse-gueules, en:Biscuits apéritifs, en:Snacks salés","['en:snacks', 'en:amuse-gueules', 'en:biscuits-aperitifs', 'en:snacks-sales']",5941194000252,"Bulgarien, Frankreich, Germany","['en:bulgaria', 'en:france', 'en:germany']",508.0,,25.4,2.6,,,,e,20,,[],pizza,8.3,100g,1.3,18.0,,0.52,5.5,,,,,,,,,,,,,,
snacks,,Alesto,['alesto'],10.3,"Plant-based foods and beverages, Plant-based foods, Snacks, Salty snacks, Nuts and their products, Nuts, Pistachios, Roasted pistachios, Salted nuts, Salted pistachios","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:salty-snacks', 'en:nuts-and-their-products', 'en:nuts', 'en:pistachios', 'en:roasted-pistachios', 'en:salted-nuts', 'en:salted-pistachios']",4056489030959,United Kingdom,['en:united-kingdom'],605.0,,49.2,7.0,"98.2% Pistachio Nuts, 1.8% Salt.",,3.0,c,6,"United States,California","['en:united-states', 'en:california']",Pistachios,26.5,200g,1.78,6.3,,0.712,5.6,,,,,,,,,,,,,,
snacks,,Walker’s,['walker-s'],58.4,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Shortbread cookies, Shortbread","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:shortbread-cookies', 'en:shortbread']",0039047011304,en:gb,['en:united-kingdom'],533.0,2232.0,30.3,2.1,"Wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), butter (milk) (34%), sugar, salt",,3.0,e,20,"Butter from the UK and Ireland,Baked in Scotland","['en:baked-in-scotland', 'en:butter-from-the-uk-and-ireland']",Shortbread Fingers,5.6,160g,0.7,18.9,,0.28,16.2,,,,,,,,,,,,,,
snacks,,Lindt,['lindt'],53.0,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Assortiments de bonbons de chocolat","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:chocolate-candies', 'en:bonbons', 'en:assorted-chocolate-candies']",3046920011334,France,['en:france'],562.0,,36.0,,"Sucre, pâte de cacao, beurre de cacao, matières grasses végétales (palme, coprah), lactose, praliné noisettes (noisettes, sucre) 9,6%, poudre de lait, beurre laitier concentré, praliné amandes (amandes, sucre) 2,2%, noisettes 1,6%, amandes 1%, poudre de lait écrémé, sucre inverti, sirop de glucose, éclats de gaufrettes (farine de blé, farine de riz, sucre, dextrose, poudre à lever (bicarbonate de sodium), sel, arôme naturel de vanille) 0,5%, émulsifiant, (lécithine de soja), cacao maigre, stabilisant (sorbitol), meringue lactée (sucre, amidon de blé, protéines de lait, vanilline) 0,3%, éclats de cacao, extrait de malt d'orge, arômes, arômes naturels, sel, conservateur (acide sorbique), Peut contenir de l'œuf et d'autres fruits à coque,",,4.0,e,27,,[],Champs-Élysées,5.2,469 g,0.15,20.0,,0.06,51.0,,,,,,,,,,,,,,
snacks,,Rice Up,['rice-up'],58.0,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:bars-covered-with-chocolate']",3800233074390,"Bulgaria,France","['en:bulgaria', 'en:france']",534.0,2230.0,30.0,3.5,,,,e,20,,[],Brown Rice Bar - Rice Up Coconut,8.0,18 g,0.17,16.0,18 g,0.068,34.0,,,,,,,,,,,,,,
snacks,,,,59.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits orange pavot","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'fr:biscuits-orange-pavot']",3329229990747,en:fr,['en:france'],473.0,,21.0,5.9,,,,a,-1,,,Orange pavot,8.8,,0.2,1.8,,0.08,17.0,,,,,,,,,,,,,,
snacks,,Hacendado,['hacendado'],52.9,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Botanas, Cereales y patatas, Snacks dulces, Panes","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:breads']",8480000228994,en:es,['en:spain'],323.0,1362.0,9.3,1.7,"Harina de trigo (gluten), agua, huevos, azúcar, mantequilla concentrada (6,5%), masa madre (harina de trigo, agua, sal), jarabe de azúcar invertido, emulgente (E-471), levadura, sal, aromas naturales (contiene harina de trigo y alcohol), gluten de trigo, espesante (E-466), conservador (E-282), colorante (E-160a), agente de tratamiento de la harina (E-300).",,4.0,d,14,,,Pan mantequilla brioche,7.9,400 g,1.0,6.0,100g,0.4,11.8,,,,,,,,,,,,,,
snacks,,Bodymass,['bodymass'],46.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Cookies","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:drop-cookies']",8718836396670,en:fr,['en:france'],345.0,,11.0,4.5,,off,,unknown,,,[],Protein Cookie Double Chocolate,25.0,75 g,,3.0,,,4.0,,,,,,,,,,,,,,
snacks,,"Mulino Bianco, Mulino Bianco","['mulino-bianco', 'mulino-bianco']",40.0,"Snack, Snacks salati, Antipasti, Crackers","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:crackers']",8076809582155,it:en:it,['en:italy'],336.0,1407.0,14.0,8.3,"Farina di frumento, oli vegetali (girasole, mais, colza, soia), sale, estratto di malto d'orzo e mais, correttore di acidità (carbonato acido di sodio), farina di orzo maltato, lievito madre (grano), lievito",,3.0,c,9,,,Cracker mulino bianco,6.3,500 g,1.9,2.2,,0.76,0.8,,,,,,,,,,,,,,
snacks,,"Alnatura, Alnatura GmbH","['alnatura', 'alnatura-gmbh']",63.0,"Imbiss, Salzige Snacks, Vorspeisen, Chips und Pommes Frites, Chips, Mais-Chips, Maischips","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:crisps', 'en:corn-chips', 'de:maischips']",4104420239340,"Germany, Welt","['en:germany', 'en:world']",485.0,,22.0,4.0,"Maismehl* 77 %, Sonnenblumenöl*, Meersalz 0,8 % *aus biologischer Landwirtschaft. Kann Spuren von Soja enthalten.",null,3.0,c,7,,[],Mais Chips natur,6.7,125 g,0.8,2.2,,0.32,0.8,,,,,,,,,,,,,,
snacks,,Funny-frisch,['funny-frisch'],49.0,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Meals, Crisps, Potato crisps, Old-fashioned crisps, en:paprika-crisps","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:chips-and-fries', 'en:meals', 'en:crisps', 'en:potato-crisps', 'en:flavoured-potato-crisps', 'en:old-fashioned-crisps', 'en:paprika-crisps']",4003586100306,en:Germany,['en:germany'],532.0,2219.0,33.0,4.4,"Kartoffeln, pflanzliche Öle (Sonnenblume, Raps in veränderlichen Gewichtsanteilen), Speisesalz, natürliches Aroma, Dextrose, Paprikapulver, Peperonipulver, Hefe, Hefeextrakt, Zwiebelpulver, Zucker, Farbstoffe (Paprikaextrakt, Betenrot), Knoblauchpulver, Säuerungsmittel (Citronensäure, Milchsäure), Kräuter, Gewürzextrakt.",,4.0,c,10,Kartoffeln von deutschen Vertragsbauern,['de:kartoffeln-von-deutschen-vertragsbauern'],Chipsfrisch Peperoni,5.9,150g,1.4,3.0,1.0 portion (100.0 g),0.56,1.9,,,,0.0,0.0,,,,,,,,,
snacks,,BELIN,['belin'],62.0,"Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:crackers']",5201360660209,en:fr,['en:france'],441.0,,14.5,3.0,"Farine de blé, huile de tournesol, sucre, sel, parmesan 1,4% (lait), lactosérum en poudre (lait), arôme naturel, oignon séché, fromage en poudre (lait) 0,07%, ail séché 0,07%, plantes aromatiques séchées (persil), extrait de levure, levure, farine de haricot, émulsifiant (stéaroyl-2-lactylate de sodium), agents de traitement de la farine (acide ascorbique, L-cystéine), amidon de blé.",,4.0,c,9,,,Rolls ail & fromage italien,14.0,150g,1.5,1.6,,0.6,4.0,,,,,,,,,,,,,,
snacks,,Reflet de France,['reflet-de-france'],70.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Crêpes dentelle","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:crepes-dentelle']",3560071338084,en:fr,['en:france'],464.0,1948.0,17.0,2.1,"Farine de _blé_* 49%, sucre*, beurre pâtissier* 16%, _lait_ écrémé en poudre&quot;, sel&quot;, extrait de malt d'_orge_, émulsifiant : lécithines (_soja_), poudre à lever: carbonates de sodium.

Peut contenir des traces de fruits à coque.",,4.0,e,23,"Lait origine France,Orge origine France,Soja origine France,Beurre origine France,Blé origine France","['fr:beurre-origine-france', 'fr:ble-origine-france', 'fr:lait-origine-france', 'fr:orge-origine-france', 'fr:soja-origine-france']",Crêpes dentelle,6.2,120 g,0.56,12.0,,0.224,38.0,,,,,,,,,,,,,,
snacks,,The Natural Confectionary Co.,['the-natural-confectionary-co'],77.0,"Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies, Acid gummy candies","['en:snacks', 'en:sweet-snacks', 'en:confectioneries', 'en:candies', 'en:gummi-candies', 'en:acid-gummy-candies']",7622201730352,ch,['en:switzerland'],326.0,1365.0,0.2,0.0,"glucose syrup, sugar, water, starch, gelatine, acid (citric acid), coconut oil, colours (anthocyanins, paprika extract, curcumin), natural flavourings, natural lemon flavouring with other natural flavourings, natural orange flavouring, glazing agent (carnauba wax),",,4.0,d,14,,,Jelly Snakes,3.1,130g,0.04,0.2,80.0g,0.016,61.0,,,,,,,,,,,,,,
snacks,,Lidl,['lidl'],53.0,"Snacks, Sweet snacks, Sweet pastries and pies, Viennoiseries, Croissants, en:biscuits","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:sweet-pastries-and-pies', 'en:biscuits', 'en:viennoiseries', 'en:croissants']",20494292,en:Romania,['en:romania'],393.0,1648.0,17.0,,"Aluat [făină de grâu, uleiuri vegetale (ulei e palmier, floarea-soarelui), zahăr, drojdie, sare de mare iodată (sare de mare, iodat de potasiu), stabilizator: mono - şi digliceride ale acizilor graşi; aromă (vanilină), corector de aciditate: acid citric, conservant: propionat de calciu], 32% umplutură cu caise (sirop de glucoză-fructoză, 30% caise, zahar, agent gelatinizant: pectine; corector de aciditate: acid citric; aromă, conservant: sorbat de potasiu). Poate contine urme de lapte şi produse derivate din lapte, ouă, arahide, 43434 2 09 32% mades regulator kiseloss proizvoda od mleka, Čuvati na hladnom i suvom Nova Pazova, Republika S BG Kpoacaw cmлнe (от маслена палма, слъ моно - и диглицериди н киселина; консерван сироп, 30% кайсии, за киселина; ароматиза продукти, яйца, ф целина. Да се съхраня КГ, Щифтсбергщрасе",,4.0,e,21,,,Croissant,6.0,85 g,0.75,10.0,,0.3,25.0,,,,,,,,,,,,,,
snacks,,Roshen,['roshen'],63.7,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Chocolates","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:bars', 'en:chocolate-candies', 'en:chocolates']",4823077636837,"Bulgarie,Roumanie","['en:bulgaria', 'en:romania']",456.0,,19.3,,,,,e,25,,[],Roshen Dark Chocolate,3.3,,0.01,11.1,33 g,0.004,59.5,,,,,,,,,,,,,,
snacks,,Nature Valley,['nature-valley'],69.0,"Snacks,Sweet snacks,Bars,Cereal bars,Nuts cereal bars","['en:snacks', 'en:sweet-snacks', 'en:bars', 'en:cereal-bars', 'en:nuts-cereal-bars']",0016000264601,"France,French Polynesia,United States","['en:france', 'en:french-polynesia', 'en:united-states']",452.0,,16.7,4.76,"Whole Grain Oats, Sugar, Canola and/or Sunflower Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor",,4.0,c,10,,[],Nature Valley Crunchy Oats 'N Honey,7.14,8.94 (253 g),0.833,2.38,2 bars (42 g),0.333,26.2,,,,,,0.00238,,,,,,,,
snacks,,crownfield,['crownfield'],69.4,"Snacks, Snacks sucrés, Barres, Barres de céréales","['en:snacks', 'en:sweet-snacks', 'en:bars', 'en:cereal-bars']",20535391,France,['en:france'],381.0,,7.7,,"glucose syrup, 24,2% oatmeal, corn petals (but, malt dorge, salt), extruded cereals (maize, rice, wheat, sugar), fructose, 6,5% dehydrated red lingonberries (55% red lingonberries, sugar, acidifier: citric acid, toumesol oil), 4% almonds, vegetable fats in varying proportions (palm, shea), 2,2% dehydrated strawberries, emulsifier: lecithins (soy), acidifier: citric acid, aroma, fear hold traces of peanuts , milk and other nuts,",,4.0,d,11,,[],OAT BAR,6.0,45g,0.2,3.0,,0.08,24.9,,,,,,,,,,,,,,
snacks,,sondey,['sondey'],60.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Tartes sucrées, Tartes, Tartelettes, Tartelettes au chocolat, Tartelettes au caramel","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:sweet-pies', 'en:pies', 'en:tartlets', 'en:tartlet-biscuits-with-chocolate', 'fr:tartelettes-au-caramel']",20842451,France,['en:france'],509.0,,27.0,,"Farine de blé, 27,3% caramel au beurre salé [sirop de glucose-fructose, lait concentré sucré (lait, sucre), humectant : glycérol ; beurre salé (beurre, sel), sucre, caramel aromatique (sucre, eau), arômes, gélifiant : alginate de sodium, pectines ; correcteur d'acidité : citrates de calcium ; acidifiant : acide citrique], 14,9% chocolat au lait (sucre, beurre de cacao, poudre de lait entier, pâte de cacao, émulsifiant : lécithines (soja) ; arôme naturel de vanille), sucre de canne, beurre concentré, œufs, huile de colza, huile de coprah, lait entier en poudre, sel, poudres à lever : carbonates de sodium, phosphates de calcium.",,4.0,e,24,,[],Tartelettes Caramel Chocolat au Lait,5.8,125 g,0.45,16.0,14g,0.18,34.0,,,,,,,,,,,,,,
snacks,,Feel Free,['feel-free'],97.0,"Snacks,Sweet snacks,Confectioneries,Candies","['en:snacks', 'en:sweet-snacks', 'en:confectioneries', 'en:candies']",26018027,France,['en:france'],236.0,,0.5,0.5,"Édulcorants: (isomalt, sucralose), concentré de spiruline, extrait de curcuma, arôme naturel, menthol, arôme naturel de menthe poivrée, acidifiants: (acide lactique, lactate de sodium).",,4.0,b,2,,[],Bonbons menthe et saveur eucalyptus,0.0,44 g,0.01,0.1,100g,0.004,0.5,,,,,,,,,,,,,,
snacks,,MANNAPAIN,['mannapain'],72.0,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Breads,Crackers,Rusks,fr:Biscottes de froment","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:cereals-and-potatoes', 'en:salty-snacks', 'en:appetizers', 'en:breads', 'en:crackers', 'en:rusks', 'fr:biscottes-de-froment']",26042855,"Australia,France","['en:australia', 'en:france']",391.0,,5.6,4.5,"flour, vegetable oil, [contains antioxidant (319)], inverter syrup, salt, yeast, raising agent (500), emulsifier, (322 from soy), malted barley flour,",,4.0,b,1,,[],Biscottes Au froment,11.0,800 g,1.2,0.6,,0.48,5.6,,,,,,,,,,,,,,
snacks,,"Bénénuts,PepsiCo,3D's Bugles,LAYS","['benenuts', 'pepsico', '3d-s-bugles', 'lays']",56.0,"Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs, Biscuits apéritifs soufflés, Biscuits apéritifs soufflés à base de maïs","['en:snacks', 'en:salty-snacks', 'en:appetizers', 'en:crackers', 'en:puffed-salty-snacks', 'en:puffed-salty-snacks-made-from-maize']",3168930000976,"Canada,Frankrijk,Réunion","['en:canada', 'en:france', 'en:reunion']",535.0,2240.0,32.0,2.1,"Farine de maïs,huile de tournesol,base aromatisante fromage [arômes, poudre de fromage (LAIT), ail et oignon en poudre, exhausteurs de goût (glutamate monosodique, guanylate disodique, inosinate disodique), chlorure de potassium, poudre de petit-LAIT, colorant (extrait de paprika)],sucre,sel",,4.0,d,14,,[],3D's Bugles goût fromage,5.5,85 g,2.0,2.5,30 g,0.8,4.0,,,,,,,,,,,,,,
snacks,,Carrefour,['carrefour'],44.0,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats noirs à l'orange","['en:snacks', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:chocolates', 'en:dark-chocolates', 'en:dark-chocolates-with-orange']",3245412980152,"Italy, Spain, fr:Francia, en:france","['en:france', 'en:italy', 'en:spain', 'fr:francia']",521.0,2170.0,33.0,9.0,"Pâte de cacao (fèves de cacao d'origine Afrique de l'Ouest), sucre, cubes d'écorces d'orange confite 12% (écorces d'orange 5,7%, sirop de glucose-fructose, saccharose, dextrose, conservateur: _anhydride sulfureux_, correcteur d'acidité: acide citrique), beurre de cacao, émulsifiant: lécithines, huile essentielle d'orange, extrait de vanille.
Cacao : 64% minimum.
Peut contenir des traces de lait, de céréales contenant du gluten, de soja, d'œufs et de fruits à coque.",,4.0,e,19,,[],Écorces d'orange confites noir,7.6,100 g,0.05,21.0,20 g (2 carrés),0.02,39.0,,,,,,,,,,,,,,
snacks,,"Intermarché,Chabrior,Filet Bleu","['intermarche', 'chabrior', 'filet-bleu']",76.0,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Petits beurres, Petits beurre nature","['en:snacks', 'en:sweet-snacks', 'en:biscuits-and-cakes', 'en:biscuits', 'en:petit-beurre', 'fr:petits-beurre-nature']",3250391737161,"Belgium,France","['en:belgium', 'en:france']",446.0,1881.0,12.0,2.4,"Farine de blé** 62%, sucre de canne** roux, beurre** 14% (dont lait), amidon de blé**, poudre de lait écrémé**, poudres à lever : carbonates d'ammonium - carbonates de sodium - phosphates de calcium, extrait de malt d'orge**, œufs**, sel de Guérande 0,5%, arôme naturel (dont lait).** Issus de l'agriculture biologique.",,4.0,d,17,,[],Petit beurre - 200g BIO,6.7,200 g,0.64,8.2,25 g,0.256,19.0,,,,,,,,,,,,,,
snacks,,Carrefour,['carrefour'],7.0,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Snacks, Légumineuses, Snacks salés, Fruits à coques et dérivés, Fruits à coques, Fruits à coque grillés, Cacahuètes, Fruits à coque salés, Cacahuètes grillées, Cacahuètes salées","['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:legumes-and-their-products', 'en:snacks', 'en:legumes', 'en:salty-snacks', 'en:nuts-and-their-products', 'en:nuts', 'en:roasted-nuts', 'en:peanuts', 'en:salted-nuts', 'en:roasted-peanuts', 'en:salted-peanuts']",3270190175216,"France, Italie, Pologne, Espagne","['en:france', 'en:italy', 'en:poland', 'en:spain']",603.0,2494.0,49.0,10.0,"Cacahuètes (_arachides_) 97% (origine Amérique du nord ou Amérique du sud), sel, dextrose, arômes naturels, arôme, arôme de fumée, épice : piment, colorant: extrait de paprika, épaississant : gomme arabique. 
Peut contenir des traces de fruits à coque.",,4.0,c,6,"América del Norte,Sudamérica","['en:north-america', 'en:south-america']",Cacahuètes,27.0,150 g,1.6,7.0,,0.64,5.0,,,,,,,,,,,,,,
